"Date","Price","Open","High","Low","Vol.","Change %"
"02/13/2015","909.4","917.9","923.8","906.1","24.76K","-0.76%"
"02/12/2015","916.4","917.4","920.7","907.5","25.82K","-0.09%"
"02/11/2015","917.2","922.3","927.7","907.4","25.92K","-0.42%"
"02/10/2015","921.1","942.2","942.2","918.7","23.02K","-2.36%"
"02/09/2015","943.4","938.2","949.0","936.3","18.41K","0.21%"
"02/06/2015","941.4","930.3","944.0","921.1","25.13K","0.62%"
"02/05/2015","935.6","926.0","937.5","913.0","26.61K","0.46%"
"02/04/2015","931.3","945.0","945.0","921.2","32.26K","-1.81%"
"02/03/2015","948.5","945.8","959.0","945.0","21.29K","0.34%"
"02/02/2015","945.3","935.0","953.0","930.1","25.93K","2.94%"
"01/30/2015","918.3","918.0","925.6","912.0","9.74K","-0.30%"
"01/29/2015","921.1","912.6","923.6","906.1","22.30K","0.56%"
"01/28/2015","916.0","902.1","919.9","898.2","28.85K","1.43%"
"01/27/2015","903.1","880.0","907.9","880.0","32.39K","3.45%"
"01/25/2015","873.0","873.0","873.0","873.0","","0.07%"
"01/23/2015","872.4","901.0","909.3","871.0","32.54K","-3.50%"
"01/22/2015","904.0","925.1","933.4","888.8","33.60K","-2.09%"
"01/21/2015","923.3","907.0","928.6","903.6","30.72K","1.29%"
"01/20/2015","911.5","895.0","916.6","892.1","28.38K","2.58%"
"01/19/2015","888.6","905.0","908.6","887.1","20.32K","-2.35%"
"01/17/2015","910.0","910.0","910.0","910.0","","0.05%"
"01/16/2015","909.5","895.0","912.0","890.1","26.45K","2.03%"
"01/15/2015","891.4","894.1","908.0","885.8","27.77K","0.35%"
"01/14/2015","888.3","901.8","909.6","866.1","53.63K","-1.86%"
"01/13/2015","905.1","936.3","936.7","903.6","31.04K","-3.63%"
"01/12/2015","939.2","951.2","951.7","934.6","28.46K","-1.16%"
"01/09/2015","950.2","968.7","977.4","949.4","24.86K","-2.17%"
"01/08/2015","971.3","981.0","981.0","955.1","28.47K","-1.26%"
"01/07/2015","983.7","972.7","986.7","965.0","25.67K","1.40%"
"01/06/2015","970.1","960.0","984.8","956.8","30.59K","0.65%"
"01/05/2015","963.8","947.0","965.3","931.0","36.19K","1.97%"
"01/02/2015","945.2","965.5","969.0","941.0","21.98K","-2.35%"
"01/01/2015","967.9","966.2","970.0","962.1","2.95K","2.48%"
"12/31/2014","944.5","958.8","958.8","942.2","9.82K","-0.80%"
"12/30/2014","952.1","958.7","961.2","937.2","24.64K","-0.44%"
"12/29/2014","956.3","970.0","980.0","955.1","19.17K","-0.94%"
"12/26/2014","965.4","965.9","969.4","960.6","9.68K","0.45%"
"12/24/2014","961.1","984.2","988.6","958.6","18.28K","-1.65%"
"12/23/2014","977.2","988.0","993.2","976.0","18.84K","-1.21%"
"12/22/2014","989.2","994.0","1,000.9","985.1","21.35K","-0.16%"
"12/19/2014","990.8","978.0","997.9","974.0","30.52K","0.99%"
"12/18/2014","981.1","992.0","992.0","961.5","38.88K","-1.15%"
"12/17/2014","992.5","1,024.1","1,024.1","979.1","40.08K","-2.68%"
"12/16/2014","1,019.8","1,043.3","1,043.9","1,016.7","26.95K","-2.55%"
"12/15/2014","1,046.5","1,042.5","1,063.6","1,042.5","22.83K","0.55%"
"12/12/2014","1,040.8","1,018.4","1,048.7","1,018.4","22.21K","2.59%"
"12/11/2014","1,014.5","1,020.2","1,022.3","1,010.6","16.53K","-0.20%"
"12/10/2014","1,016.5","1,025.1","1,032.7","1,015.7","17.73K","-0.99%"
"12/09/2014","1,026.7","1,031.4","1,036.0","1,013.1","25.22K","-0.62%"
"12/08/2014","1,033.1","1,040.1","1,046.7","1,028.1","20.96K","-0.60%"
"12/05/2014","1,039.3","1,059.4","1,066.3","1,037.1","25.46K","-1.87%"
"12/04/2014","1,059.1","1,035.0","1,061.5","1,035.0","25.05K","2.86%"
"12/03/2014","1,029.7","1,009.5","1,035.6","1,006.6","25.15K","2.14%"
"12/02/2014","1,008.1","1,019.0","1,019.0","1,001.3","16.05K","-0.47%"
"12/01/2014","1,012.9","1,005.0","1,016.8","988.1","28.00K","1.58%"
"11/28/2014","997.1","1,008.0","1,008.9","991.3","8.86K","-1.40%"
"11/27/2014","1,011.3","1,010.0","1,017.7","1,008.0","13.26K","0.46%"
"11/26/2014","1,006.7","1,015.7","1,016.3","1,001.2","21.49K","-1.05%"
"11/25/2014","1,017.4","1,024.7","1,026.7","1,007.0","25.38K","-0.49%"
"11/24/2014","1,022.4","1,017.2","1,033.9","1,014.6","26.79K","0.99%"
"11/21/2014","1,012.4","1,010.0","1,026.2","1,006.2","33.50K","0.58%"
"11/20/2014","1,006.6","1,003.1","1,016.8","996.0","33.34K","0.74%"
"11/19/2014","999.2","964.1","1,008.7","964.1","40.53K","3.87%"
"11/18/2014","962.0","972.2","979.4","958.4","23.35K","-1.23%"
"11/17/2014","974.0","965.0","975.3","960.4","19.92K","1.35%"
"11/16/2014","961.0","961.0","961.0","961.0","","-0.17%"
"11/14/2014","962.6","947.4","965.3","944.0","21.62K","1.94%"
"11/13/2014","944.3","957.8","969.7","942.7","23.71K","-1.22%"
"11/12/2014","956.0","950.5","968.8","947.0","25.85K","0.36%"
"11/11/2014","952.6","937.8","954.3","930.5","22.35K","1.55%"
"11/10/2014","938.1","947.0","952.6","931.4","23.34K","-0.50%"
"11/07/2014","942.8","953.1","964.0","940.9","26.83K","-1.02%"
"11/06/2014","952.5","947.0","954.7","939.1","14.04K","0.93%"
"11/05/2014","943.7","933.9","945.4","916.9","30.06K","0.67%"
"11/04/2014","937.4","966.2","966.2","934.8","20.51K","-3.41%"
"11/03/2014","970.5","970.1","975.0","957.4","25.88K","-0.58%"
"10/31/2014","976.2","967.0","989.9","961.0","14.67K","1.21%"
"10/30/2014","964.5","951.0","967.7","938.6","26.57K","0.67%"
"10/29/2014","958.1","952.0","970.8","941.5","37.44K","0.75%"
"10/28/2014","951.0","902.2","954.4","901.2","39.72K","5.62%"
"10/27/2014","900.4","913.7","914.2","899.1","22.20K","-1.42%"
"10/24/2014","913.4","929.1","929.4","911.4","11.76K","-1.89%"
"10/23/2014","931.0","926.0","932.0","922.0","3.58K","-0.19%"
"10/22/2014","932.8","935.0","942.8","928.1","21.91K","-0.40%"
"10/21/2014","936.5","931.8","943.0","922.5","24.60K","0.21%"
"10/20/2014","934.5","965.0","965.0","932.0","27.98K","-2.74%"
"10/17/2014","960.8","956.8","973.9","952.1","26.13K","0.18%"
"10/16/2014","959.1","1,003.0","1,003.0","949.5","36.13K","-4.56%"
"10/14/2014","1,004.9","1,007.0","1,016.2","997.1","25.40K","-0.01%"
"10/13/2014","1,005.0","1,008.0","1,016.8","1,003.2","14.39K","-0.16%"
"10/10/2014","1,006.6","1,018.5","1,021.0","1,002.8","22.48K","-0.84%"
"10/09/2014","1,015.1","1,013.0","1,027.9","1,012.2","22.60K","0.22%"
"10/08/2014","1,012.9","1,040.0","1,041.9","1,008.4","25.00K","-2.92%"
"10/07/2014","1,043.4","1,031.0","1,044.5","1,021.0","23.96K","1.06%"
"10/06/2014","1,032.5","1,028.0","1,036.0","1,018.0","11.12K","0.16%"
"10/05/2014","1,030.8","1,030.8","1,030.8","1,030.8","","0.08%"
"10/03/2014","1,030.0","1,003.0","1,031.8","1,003.0","15.97K","2.79%"
"10/01/2014","1,002.0","1,011.9","1,013.6","982.9","37.62K","-1.80%"
"09/30/2014","1,020.4","1,025.8","1,033.5","1,016.0","10.59K","-0.44%"
"09/29/2014","1,024.9","1,025.2","1,031.5","1,015.7","23.35K","-0.86%"
"09/27/2014","1,033.8","1,033.8","1,033.8","1,033.8","","-0.02%"
"09/26/2014","1,034.0","1,057.2","1,064.5","1,031.5","25.21K","-2.26%"
"09/25/2014","1,057.9","1,059.0","1,065.4","1,048.7","23.16K","-0.23%"
"09/24/2014","1,060.3","1,045.0","1,062.9","1,041.5","30.38K","1.32%"
"09/23/2014","1,046.5","1,030.0","1,048.9","1,023.7","30.99K","1.17%"
"09/22/2014","1,034.4","1,077.2","1,077.2","1,031.1","31.72K","-4.28%"
"09/19/2014","1,080.6","1,088.0","1,090.8","1,078.6","19.01K","-0.41%"
"09/18/2014","1,085.1","1,096.0","1,100.5","1,083.1","27.94K","-1.32%"
"09/17/2014","1,099.6","1,113.0","1,113.8","1,091.6","27.85K","-1.21%"
"09/16/2014","1,113.1","1,109.7","1,115.6","1,085.5","46.28K","0.62%"
"09/15/2014","1,106.2","1,121.3","1,125.8","1,103.6","26.15K","-1.54%"
"09/13/2014","1,123.5","1,123.5","1,123.5","1,123.5","","-0.02%"
"09/12/2014","1,123.7","1,119.0","1,135.6","1,118.1","24.61K","0.55%"
"09/11/2014","1,117.6","1,143.5","1,147.0","1,116.0","28.48K","-2.24%"
"09/10/2014","1,143.2","1,149.6","1,155.7","1,134.0","30.98K","-0.56%"
"09/09/2014","1,149.6","1,200.0","1,200.0","1,147.2","41.69K","-4.38%"
"09/08/2014","1,202.3","1,179.4","1,204.0","1,176.6","29.49K","1.89%"
"09/05/2014","1,180.0","1,173.0","1,180.8","1,167.6","25.24K","0.67%"
"09/04/2014","1,172.2","1,152.0","1,177.0","1,149.0","32.24K","1.62%"
"09/03/2014","1,153.5","1,129.0","1,154.6","1,126.5","30.76K","2.41%"
"09/02/2014","1,126.3","1,136.6","1,139.0","1,125.9","15.01K","-0.71%"
"09/01/2014","1,134.4","1,139.7","1,144.4","1,132.1","16.26K","-0.52%"
"08/29/2014","1,140.3","1,132.0","1,142.3","1,124.1","13.12K","0.97%"
"08/28/2014","1,129.4","1,133.0","1,136.2","1,125.6","7.88K","-0.26%"
"08/27/2014","1,132.3","1,138.4","1,141.0","1,123.3","17.52K","-0.75%"
"08/26/2014","1,140.9","1,132.0","1,143.8","1,131.1","16.76K","0.80%"
"08/25/2014","1,131.8","1,128.1","1,135.5","1,126.1","7.85K","0.26%"
"08/22/2014","1,128.9","1,138.7","1,139.6","1,125.5","14.99K","-0.88%"
"08/21/2014","1,138.9","1,142.2","1,149.0","1,132.5","18.47K","-0.58%"
"08/20/2014","1,145.5","1,129.6","1,152.6","1,127.1","26.87K","1.43%"
"08/19/2014","1,129.4","1,121.4","1,131.8","1,121.1","18.34K","0.58%"
"08/18/2014","1,122.9","1,131.9","1,136.8","1,119.0","23.33K","-0.58%"
"08/14/2014","1,129.4","1,139.0","1,139.9","1,124.0","21.95K","-0.62%"
"08/13/2014","1,136.4","1,150.0","1,150.0","1,132.1","27.27K","-1.40%"
"08/12/2014","1,152.5","1,143.6","1,164.0","1,139.3","28.52K","0.74%"
"08/11/2014","1,144.0","1,136.0","1,146.8","1,127.0","24.49K","1.03%"
"08/10/2014","1,132.3","1,132.3","1,132.3","1,132.3","","-0.05%"
"08/08/2014","1,132.9","1,157.9","1,164.7","1,131.6","26.95K","-2.27%"
"08/07/2014","1,159.2","1,151.0","1,176.0","1,151.0","37.48K","0.85%"
"08/06/2014","1,149.4","1,127.1","1,155.8","1,120.5","33.29K","1.76%"
"08/05/2014","1,129.5","1,133.5","1,136.9","1,124.8","19.98K","-0.20%"
"08/04/2014","1,131.8","1,126.5","1,135.8","1,122.4","20.61K","0.45%"
"08/01/2014","1,126.7","1,133.0","1,139.6","1,121.1","26.31K","-0.43%"
"07/31/2014","1,131.6","1,144.2","1,148.0","1,124.0","12.41K","-1.27%"
"07/30/2014","1,146.1","1,122.0","1,147.3","1,113.3","23.95K","1.96%"
"07/29/2014","1,124.1","1,125.0","1,125.0","1,112.1","15.45K","-0.20%"
"07/28/2014","1,126.4","1,149.4","1,154.3","1,123.2","26.90K","-1.98%"
"07/27/2014","1,149.1","1,149.1","1,149.1","1,149.1","","0.04%"
"07/25/2014","1,148.6","1,146.6","1,161.8","1,142.8","23.85K","-0.11%"
"07/24/2014","1,149.9","1,139.5","1,154.5","1,139.5","20.37K","1.13%"
"07/23/2014","1,137.0","1,143.0","1,146.0","1,132.5","19.02K","-0.75%"
"07/22/2014","1,145.6","1,137.0","1,154.8","1,134.4","29.48K","0.88%"
"07/21/2014","1,135.6","1,119.4","1,137.9","1,110.5","31.16K","1.07%"
"07/20/2014","1,123.6","1,123.6","1,123.6","1,123.6","","0.14%"
"07/18/2014","1,122.0","1,159.5","1,159.5","1,115.8","38.14K","-3.45%"
"07/17/2014","1,162.1","1,153.6","1,164.0","1,145.7","21.78K","0.58%"
"07/16/2014","1,155.4","1,161.4","1,166.0","1,149.7","20.85K","-0.57%"
"07/15/2014","1,162.0","1,160.0","1,165.6","1,154.0","21.79K","0.30%"
"07/14/2014","1,158.5","1,165.5","1,171.7","1,153.0","27.35K","-0.46%"
"07/13/2014","1,163.9","1,163.9","1,163.9","1,163.9","","0.00%"
"07/12/2014","1,163.9","1,163.9","1,163.9","1,163.9","","0.02%"
"07/11/2014","1,163.7","1,161.0","1,167.0","1,145.6","25.58K","0.48%"
"07/10/2014","1,158.1","1,161.0","1,166.3","1,143.2","27.07K","-0.09%"
"07/09/2014","1,159.1","1,178.9","1,183.7","1,158.0","29.64K","-1.89%"
"07/08/2014","1,181.4","1,158.0","1,188.0","1,151.6","35.65K","2.01%"
"07/07/2014","1,158.1","1,155.0","1,164.7","1,144.0","32.56K","0.01%"
"07/04/2014","1,158.0","1,180.0","1,183.3","1,156.6","32.37K","-2.01%"
"07/03/2014","1,181.8","1,179.6","1,193.7","1,175.5","35.65K","0.23%"
"07/02/2014","1,179.1","1,144.0","1,181.4","1,132.4","45.97K","2.66%"
"07/01/2014","1,148.6","1,148.0","1,154.7","1,136.8","24.14K","2.24%"
"06/30/2014","1,123.4","1,128.0","1,131.9","1,121.0","8.69K","-0.52%"
"06/27/2014","1,129.3","1,127.1","1,137.9","1,119.6","26.18K","-0.26%"
"06/26/2014","1,132.3","1,115.0","1,134.6","1,111.7","28.47K","1.53%"
"06/25/2014","1,115.2","1,089.1","1,116.9","1,087.5","26.96K","2.21%"
"06/24/2014","1,091.1","1,100.2","1,103.5","1,086.3","24.60K","-0.84%"
"06/23/2014","1,100.3","1,109.0","1,124.0","1,099.1","27.44K","-0.38%"
"06/20/2014","1,104.5","1,123.0","1,128.9","1,097.3","30.43K","-1.00%"
"06/19/2014","1,115.7","1,112.4","1,122.0","1,071.1","37.86K","0.00%"
"06/18/2014","1,115.7","1,150.7","1,153.4","1,113.6","49.54K","-3.47%"
"06/17/2014","1,155.8","1,126.6","1,157.7","1,117.1","47.54K","2.87%"
"06/16/2014","1,123.6","1,086.9","1,124.8","1,086.9","31.35K","4.00%"
"06/13/2014","1,080.4","1,078.0","1,089.1","1,059.6","34.48K","0.97%"
"06/12/2014","1,070.0","1,079.9","1,082.5","1,047.3","41.71K","-1.11%"
"06/11/2014","1,082.0","1,108.3","1,112.2","1,080.6","39.37K","-2.40%"
"06/10/2014","1,108.6","1,117.0","1,122.0","1,098.1","30.20K","-1.06%"
"06/09/2014","1,120.5","1,108.3","1,129.6","1,100.9","28.79K","0.85%"
"06/06/2014","1,111.1","1,128.7","1,130.8","1,094.6","39.63K","-1.13%"
"06/05/2014","1,123.8","1,139.0","1,139.0","1,120.1","23.97K","-1.13%"
"06/04/2014","1,136.7","1,126.6","1,142.4","1,117.3","32.74K","0.53%"
"06/03/2014","1,130.7","1,149.7","1,154.4","1,129.7","26.62K","-1.89%"
"06/02/2014","1,152.5","1,148.4","1,159.6","1,144.6","23.28K","1.60%"
"05/30/2014","1,134.4","1,114.6","1,140.7","1,108.3","14.24K","1.83%"
"05/29/2014","1,114.0","1,125.1","1,125.1","1,104.5","24.47K","-1.96%"
"05/28/2014","1,136.3","1,161.6","1,169.0","1,131.7","29.51K","-1.79%"
"05/27/2014","1,157.0","1,155.0","1,164.1","1,153.2","19.81K","0.39%"
"05/26/2014","1,152.5","1,145.0","1,155.0","1,142.9","8.79K","0.95%"
"05/23/2014","1,141.6","1,151.5","1,159.8","1,138.3","27.46K","-0.80%"
"05/22/2014","1,150.8","1,148.4","1,159.1","1,130.0","43.32K","1.08%"
"05/21/2014","1,138.5","1,155.0","1,157.4","1,134.6","36.72K","-2.33%"
"05/20/2014","1,165.7","1,173.4","1,173.4","1,136.0","65.72K","-1.49%"
"05/19/2014","1,183.3","1,124.8","1,184.6","1,124.8","48.88K","5.88%"
"05/16/2014","1,117.6","1,103.0","1,137.4","1,103.0","41.99K","0.88%"
"05/15/2014","1,107.9","1,131.6","1,141.4","1,100.7","91.32K","-6.01%"
"05/14/2014","1,178.7","1,240.0","1,240.0","1,169.5","50.82K","-5.26%"
"05/13/2014","1,244.1","1,270.0","1,278.9","1,232.1","89.58K","-1.49%"
"05/12/2014","1,262.9","1,215.0","1,280.0","1,215.0","67.75K","4.42%"
"05/09/2014","1,209.4","1,174.0","1,234.0","1,174.0","83.41K","3.62%"
"05/08/2014","1,167.2","1,125.0","1,188.8","1,125.0","73.66K","4.07%"
"05/07/2014","1,121.6","1,118.4","1,124.7","1,114.5","24.65K","0.59%"
"05/06/2014","1,115.0","1,100.0","1,122.5","1,100.0","31.04K","1.61%"
"05/05/2014","1,097.3","1,098.0","1,100.8","1,093.5","10.57K","-0.35%"
"05/02/2014","1,101.2","1,107.7","1,107.7","1,096.0","23.20K","-0.62%"
"05/01/2014","1,108.1","1,107.0","1,108.9","1,092.8","16.64K","0.44%"
"04/30/2014","1,103.3","1,105.0","1,106.0","1,088.4","12.90K","0.89%"
"04/29/2014","1,093.6","1,103.8","1,107.9","1,081.7","38.01K","-0.46%"
"04/28/2014","1,098.6","1,123.4","1,133.0","1,097.1","34.34K","-1.82%"
"04/27/2014","1,119.0","1,119.0","1,119.0","1,119.0","","0.04%"
"04/25/2014","1,118.5","1,124.1","1,124.1","1,108.5","30.01K","-0.63%"
"04/23/2014","1,125.6","1,116.2","1,129.8","1,098.0","49.49K","0.94%"
"04/22/2014","1,115.1","1,092.0","1,116.1","1,092.0","27.35K","2.53%"
"04/21/2014","1,087.6","1,080.0","1,090.0","1,074.0","12.05K","0.40%"
"04/17/2014","1,083.3","1,081.5","1,090.5","1,071.5","33.49K","0.39%"
"04/16/2014","1,079.1","1,066.1","1,092.5","1,041.0","50.34K","0.60%"
"04/15/2014","1,072.7","1,070.3","1,074.5","1,033.7","55.96K","-0.30%"
"04/14/2014","1,075.9","1,055.0","1,086.9","1,055.0","15.52K","1.89%"
"04/11/2014","1,055.9","1,037.9","1,057.0","1,035.3","36.87K","2.04%"
"04/10/2014","1,034.8","1,010.0","1,037.7","1,010.0","34.76K","2.62%"
"04/09/2014","1,008.4","991.2","1,009.3","987.4","26.36K","1.83%"
"04/08/2014","990.3","994.0","994.1","982.6","13.25K","-0.77%"
"04/07/2014","998.0","982.4","999.7","982.4","21.17K","1.37%"
"04/05/2014","984.5","984.5","984.5","984.5","","0.05%"
"04/04/2014","984.0","987.9","1,001.7","979.2","25.25K","-0.21%"
"04/03/2014","986.1","970.0","987.0","969.6","16.05K","1.50%"
"04/02/2014","971.5","963.5","977.9","958.6","17.49K","0.83%"
"04/01/2014","963.5","956.1","965.1","947.5","18.73K","1.89%"
"03/31/2014","945.6","946.0","954.7","943.7","7.24K","0.16%"
"03/28/2014","944.1","947.0","954.9","941.0","16.56K","-0.19%"
"03/27/2014","945.9","955.9","956.4","943.5","14.16K","-0.78%"
"03/26/2014","953.3","967.0","974.5","945.1","24.25K","-1.67%"
"03/25/2014","969.5","982.7","988.0","967.9","23.17K","-0.82%"
"03/24/2014","977.5","974.0","984.7","966.8","21.43K","-0.07%"
"03/21/2014","978.2","968.9","981.5","967.4","22.27K","1.19%"
"03/20/2014","966.7","991.3","993.3","961.1","35.23K","-2.76%"
"03/19/2014","994.1","991.0","997.9","975.2","32.84K","0.42%"
"03/18/2014","989.9","974.0","990.8","974.0","21.99K","1.76%"
"03/17/2014","972.8","975.8","976.9","966.8","9.95K","0.64%"
"03/14/2014","966.6","967.9","978.6","963.7","28.62K","-0.33%"
"03/13/2014","969.8","952.6","971.5","952.1","24.11K","1.52%"
"03/12/2014","955.3","946.0","963.4","939.3","35.56K","0.92%"
"03/11/2014","946.6","947.1","961.7","942.5","32.98K","0.14%"
"03/10/2014","945.3","934.0","946.7","910.5","37.57K","0.94%"
"03/07/2014","936.5","945.3","950.8","932.2","32.98K","-1.11%"
"03/06/2014","947.0","932.4","952.4","927.1","29.10K","1.39%"
"03/05/2014","934.0","937.0","949.5","932.5","24.16K","-0.49%"
"03/04/2014","938.6","913.8","942.2","910.6","29.78K","2.44%"
"03/03/2014","916.2","907.1","917.0","903.1","23.80K","1.19%"
"02/28/2014","905.4","893.5","917.9","892.0","8.13K","1.37%"
"02/27/2014","893.2","883.3","894.8","879.0","7.93K","0.98%"
"02/26/2014","884.5","883.9","891.3","881.7","12.42K","0.19%"
"02/25/2014","882.8","889.7","890.8","878.5","12.58K","-0.68%"
"02/24/2014","888.8","888.0","890.0","878.2","12.71K","0.03%"
"02/21/2014","888.5","892.1","897.9","888.1","13.25K","-0.27%"
"02/20/2014","890.9","900.5","900.5","890.1","12.49K","-1.18%"
"02/19/2014","901.5","902.2","910.8","899.7","16.46K","0.27%"
"02/18/2014","899.1","890.0","903.9","886.1","21.87K","1.26%"
"02/17/2014","887.9","885.9","893.8","885.6","12.88K","0.81%"
"02/14/2014","880.8","883.1","886.8","879.5","14.03K","-0.11%"
"02/13/2014","881.8","891.0","897.6","878.2","21.96K","-0.89%"
"02/12/2014","889.7","882.4","894.7","882.4","21.71K","1.17%"
"02/11/2014","879.4","882.0","886.7","875.1","17.86K","-0.48%"
"02/10/2014","883.6","881.2","894.7","881.2","17.52K","0.53%"
"02/07/2014","878.9","870.1","883.8","870.0","16.68K","1.12%"
"02/06/2014","869.2","866.8","877.1","863.0","19.26K","0.53%"
"02/05/2014","864.6","867.9","876.8","862.8","15.69K","0.02%"
"02/04/2014","864.4","870.3","877.5","861.7","15.79K","-0.73%"
"02/03/2014","870.8","876.2","887.9","867.6","13.15K","1.94%"
"01/31/2014","854.2","859.4","860.1","853.5","5.49K","-0.59%"
"01/30/2014","859.3","875.2","877.9","858.0","11.12K","-1.97%"
"01/29/2014","876.6","884.5","888.6","875.5","15.57K","-1.07%"
"01/28/2014","886.1","898.2","898.2","882.0","13.58K","-0.89%"
"01/27/2014","894.1","902.0","907.5","892.4","17.07K","-1.38%"
"01/24/2014","906.6","907.4","913.6","900.3","20.75K","0.13%"
"01/23/2014","905.4","910.2","914.5","892.3","24.37K","-0.76%"
"01/22/2014","912.3","912.8","914.5","905.7","16.45K","0.01%"
"01/21/2014","912.2","892.1","912.7","888.2","21.60K","1.92%"
"01/20/2014","895.0","895.5","896.7","881.8","20.92K","-0.36%"
"01/17/2014","898.2","898.0","906.8","889.7","20.74K","0.10%"
"01/16/2014","897.3","896.9","903.8","887.0","20.01K","0.46%"
"01/15/2014","893.2","879.7","898.0","873.3","19.65K","1.27%"
"01/14/2014","882.0","878.0","885.5","877.3","10.13K","0.81%"
"01/13/2014","874.9","852.2","875.8","852.2","23.92K","2.76%"
"01/10/2014","851.4","833.1","852.5","831.1","23.69K","2.31%"
"01/09/2014","832.2","838.0","840.4","830.4","13.01K","-0.76%"
"01/08/2014","838.6","843.7","847.0","837.7","14.94K","-0.51%"
"01/07/2014","842.9","852.0","853.6","840.2","18.06K","-0.96%"
"01/06/2014","851.1","867.5","869.3","847.1","20.67K","-1.62%"
"01/04/2014","865.1","865.1","865.1","865.1","","0.00%"
"01/03/2014","865.1","873.1","875.0","863.5","13.91K","-1.15%"
"01/02/2014","875.2","869.9","880.5","862.6","20.39K","1.05%"
"01/01/2014","866.1","867.0","869.9","863.0","2.43K","0.80%"
"12/31/2013","859.2","865.0","865.9","857.5","6.01K","-0.97%"
"12/30/2013","867.6","880.2","884.7","862.9","14.36K","-1.09%"
"12/27/2013","877.2","882.3","886.9","875.6","13.67K","-0.24%"
"12/26/2013","879.3","874.6","883.9","874.6","7.08K","0.53%"
"12/24/2013","874.7","885.1","889.7","871.0","14.76K","-0.79%"
"12/23/2013","881.7","895.0","896.4","880.7","11.02K","-1.34%"
"12/20/2013","893.7","885.4","894.8","884.5","12.10K","0.72%"
"12/19/2013","887.3","879.5","887.9","875.1","16.72K","1.08%"
"12/18/2013","877.8","869.3","879.5","869.0","14.44K","1.14%"
"12/17/2013","867.9","868.4","875.0","864.5","12.86K","0.10%"
"12/16/2013","867.0","874.9","876.9","863.7","11.73K","-1.16%"
"12/13/2013","877.2","869.9","878.2","866.1","11.52K","0.52%"
"12/12/2013","872.7","868.4","877.0","868.4","13.82K","0.69%"
"12/11/2013","866.7","852.8","871.8","852.8","21.94K","1.90%"
"12/10/2013","850.5","854.4","862.5","849.6","18.34K","-0.28%"
"12/09/2013","852.9","843.0","853.8","841.2","12.77K","0.97%"
"12/06/2013","844.7","853.0","857.5","843.6","11.41K","-0.57%"
"12/05/2013","849.5","846.7","862.6","842.8","18.67K","0.06%"
"12/04/2013","849.0","845.1","851.9","840.2","14.07K","0.54%"
"12/03/2013","844.4","847.1","847.1","838.2","10.86K","-0.17%"
"12/02/2013","845.8","846.5","848.8","833.5","15.46K","1.28%"
"11/29/2013","835.1","829.7","838.4","826.5","8.93K","0.14%"
"11/28/2013","833.9","831.3","835.0","826.4","7.82K","0.54%"
"11/27/2013","829.4","837.0","839.9","827.5","9.72K","-0.93%"
"11/26/2013","837.2","842.4","845.9","835.3","9.84K","-0.46%"
"11/25/2013","841.1","842.6","845.3","835.9","11.88K","-0.43%"
"11/22/2013","844.7","850.1","852.0","842.9","14.08K","-0.54%"
"11/21/2013","849.3","849.5","851.6","841.7","15.03K","0.58%"
"11/20/2013","844.4","851.9","856.2","843.1","12.71K","-0.42%"
"11/19/2013","848.0","845.5","852.6","842.3","13.96K","0.47%"
"11/18/2013","844.0","866.6","866.8","842.2","13.33K","-2.80%"
"11/15/2013","868.3","868.5","869.8","861.7","6.23K","0.50%"
"11/14/2013","864.0","871.0","875.8","862.5","12.90K","-0.69%"
"11/13/2013","870.0","874.5","875.0","862.0","15.27K","-0.89%"
"11/12/2013","877.8","878.3","881.5","872.2","11.88K","-0.06%"
"11/11/2013","878.3","886.0","890.0","876.0","11.65K","-0.51%"
"11/08/2013","882.8","883.5","888.6","876.3","15.83K","0.03%"
"11/07/2013","882.5","886.0","889.4","874.2","18.24K","-0.24%"
"11/06/2013","884.6","895.5","903.0","877.1","13.16K","-1.36%"
"11/05/2013","896.8","890.0","898.6","886.4","9.75K","0.62%"
"11/04/2013","891.3","902.1","902.1","890.3","4.62K","-1.74%"
"11/03/2013","907.1","909.6","910.6","905.1","0.56K","-0.20%"
"11/01/2013","908.9","906.0","915.0","906.0","8.81K","2.00%"
"10/31/2013","891.1","891.5","898.7","888.6","7.70K","-0.49%"
"10/30/2013","895.5","893.0","901.0","891.7","10.67K","0.38%"
"10/29/2013","892.1","896.5","898.8","890.0","9.34K","-0.04%"
"10/28/2013","892.5","889.5","901.0","889.5","11.11K","0.21%"
"10/25/2013","890.6","899.5","902.9","887.0","13.65K","-1.06%"
"10/24/2013","900.1","890.0","901.3","885.1","18.67K","0.98%"
"10/23/2013","891.4","900.0","910.5","890.2","20.11K","-1.36%"
"10/22/2013","903.7","892.0","908.9","889.2","21.49K","1.64%"
"10/21/2013","889.1","872.8","890.0","872.8","15.75K","2.28%"
"10/18/2013","869.3","852.2","872.0","852.2","16.42K","1.89%"
"10/17/2013","853.2","863.9","864.8","852.2","11.47K","-1.39%"
"10/16/2013","865.2","860.0","867.4","856.1","7.50K","0.21%"
"10/15/2013","863.4","859.9","869.6","857.2","13.09K","0.15%"
"10/14/2013","862.1","849.0","866.0","846.0","13.69K","1.32%"
"10/11/2013","850.9","844.0","856.4","841.1","13.27K","1.06%"
"10/10/2013","842.0","852.0","857.5","840.6","18.01K","-0.89%"
